area,bedrooms,bathrooms,age,latitude,longitude,zipcode,price
1380.2,3,2.5,6.2,38.2908,-115.124,Z124,400539.64
2058.4,5,2.5,72.0,40.8956,-117.594,Z102,625841.15
1593.2,5,3.5,68.7,38.9597,-115.4671,Z101,382610.49
1134.2,1,3.0,18.1,37.3598,-122.8729,Z105,292894.3
2445.2,3,3.5,10.9,41.352,-114.9819,Z126,551278.51
1524.7,6,4.5,10.8,36.6773,-114.4423,Z115,443724.36
1884.4,3,1.0,68.2,37.2554,-114.9795,Z114,391208.67
1195.9,3,3.5,11.8,34.1107,-116.2523,Z103,401970.82
1681.6,1,3.0,21.5,41.5028,-123.5518,Z101,394833.04
1655.6,2,1.0,39.4,34.6,-122.1823,Z113,427191.99
555.2,1,3.0,7.1,34.4135,-114.9121,Z105,220074.38
2507.6,2,1.0,8.8,33.4613,-122.091,Z119,536336.15
2145.3,4,3.5,13.3,36.8069,-120.849,Z125,601143.17
1301.4,5,1.0,31.9,35.0993,-123.97,Z126,416295.59
948.9,6,1.0,51.0,39.5374,-117.905,Z119,364654.37
1673.8,6,1.5,23.7,35.4215,-118.5853,Z128,486730.87
1543.3,6,2.5,4.3,39.3473,-114.4014,Z125,461749.06
1677.8,3,1.5,17.7,34.3616,-115.1304,Z103,455229.3
1595.8,3,6.0,4.1,34.6847,-119.1876,Z119,455566.85
1753.1,5,3.5,2.8,40.1587,-118.102,Z123,542754.89
2223.7,2,5.0,26.7,36.0254,-120.1614,Z100,603011.39
1784.1,4,2.5,93.9,33.5619,-123.1092,Z124,443264.85
975.2,4,3.5,54.5,41.6333,-115.3882,Z113,365697.9
2181.3,4,4.5,44.7,34.1852,-118.7298,Z102,572221.68
2320.3,5,1.5,39.0,33.9269,-120.0334,Z120,556253.63
3076.0,4,4.5,68.2,35.9046,-123.7811,Z120,645745.51
938.3,6,1.0,41.9,33.4085,-117.5135,Z103,317310.38
1621.4,3,1.5,29.6,33.9784,-120.3035,Z119,396166.02
459.0,1,1.0,13.6,40.5412,-121.8362,Z122,98122.92
1776.6,2,3.0,3.2,34.1293,-115.2941,Z113,459244.78
1225.9,5,2.5,18.5,33.5586,-122.5719,Z119,368607.43
2461.7,1,2.0,77.6,40.8596,-119.0923,Z125,594890.24
1112.7,2,2.0,26.2,36.7161,-116.1446,Z118,308489.44
655.4,7,4.5,6.1,33.993,-115.5847,Z126,342374.81
1264.4,2,1.0,31.4,38.0244,-115.9036,Z108,278000.87
512.3,5,3.5,18.8,32.8943,-115.0854,Z113,241175.41
1875.5,4,2.5,80.4,36.5601,-123.0052,Z103,457968.04
467.5,2,1.0,5.3,38.108,-114.6252,Z103,237131.62
1514.2,2,1.0,37.3,41.5926,-124.3866,Z125,436523.73
461.1,1,1.0,34.3,35.6014,-121.813,Z111,76859.38
1339.9,1,1.0,120.0,39.768,-123.6176,Z107,367325.47
2321.7,2,2.0,25.0,33.7606,-114.5719,Z127,646982.82
1680.3,3,3.5,61.6,36.619,-120.0487,Z115,396959.36
1068.3,3,2.5,0.8,34.6198,-121.1897,Z110,412775.74
1484.4,2,2.0,3.9,37.1784,-122.7456,Z106,420882.5
1509.0,3,6.0,12.7,36.4637,-122.8639,Z119,449424.23
1736.3,2,1.0,29.0,41.808,-118.0537,Z113,424887.77
816.6,5,1.0,17.9,41.2162,-124.0056,Z123,283219.73
1796.3,2,2.0,6.8,38.031,-118.2595,Z109,429914.62
300.0,3,3.5,26.7,34.1768,-116.3662,Z101,120459.91
1185.1,1,1.0,25.1,37.7911,-118.1893,Z128,403836.29
1255.9,4,1.0,22.3,40.0248,-115.8209,Z112,274929.37
1816.7,1,2.0,2.8,32.8613,-121.7148,Z108,429810.7
1511.3,1,1.0,78.5,36.6233,-123.6897,Z117,318031.53
797.2,6,2.5,26.9,32.9051,-116.9296,Z129,273224.5
1007.5,3,1.5,9.2,34.8176,-115.8046,Z109,292747.47
1599.3,4,1.5,34.9,33.3751,-119.2324,Z113,364198.05
1460.5,5,2.5,11.5,41.6255,-115.8835,Z129,415255.05
1210.4,8,3.5,21.1,34.1039,-119.6918,Z102,399526.17
1259.6,7,1.5,12.5,33.926,-122.4155,Z128,401819.88
1848.1,3,2.5,63.7,41.7345,-119.5189,Z121,440965.81
1241.2,3,2.5,120.0,37.4017,-122.2325,Z106,370446.67
1456.0,1,4.0,5.3,39.7009,-119.5437,Z124,398161.68
2585.0,7,1.5,0.7,35.6095,-122.9507,Z123,688254.25
788.2,8,1.5,7.4,37.5622,-122.5516,Z110,359033.69
574.1,1,2.0,26.7,32.5651,-115.2294,Z105,187667.62
1891.8,5,1.0,5.7,36.3838,-123.2835,Z114,418775.15
1160.7,3,1.5,50.1,37.7734,-122.1451,Z114,309496.31
1340.9,5,1.5,15.8,37.3869,-114.047,Z107,493058.38
1109.4,2,1.0,28.3,36.3553,-118.4518,Z126,350575.96
1370.1,3,4.5,18.2,39.9851,-118.3489,Z128,290433.35
2299.3,4,1.5,70.1,37.2656,-115.6278,Z126,548615.08
1901.1,6,5.5,1.1,38.5431,-118.9946,Z120,497810.18
1931.1,1,2.0,39.2,34.2539,-122.1713,Z125,446991.01
791.9,7,2.5,31.7,40.6843,-120.0641,Z125,237448.2
924.4,3,2.5,31.5,35.9469,-116.5725,Z112,235330.08
300.0,4,4.5,16.0,37.08,-115.3393,Z129,176209.65
1095.3,6,1.0,0.5,35.8459,-121.6314,Z111,318867.01
1978.4,2,1.0,35.1,40.9731,-121.7493,Z111,433308.26
1758.5,1,4.0,53.1,41.057,-121.0601,Z108,374380.0
1389.2,1,1.0,2.7,34.6307,-118.2398,Z119,329490.79
1488.8,4,4.5,17.5,39.6508,-121.5757,Z116,380095.63
1155.6,3,2.5,5.3,33.4774,-115.1221,Z114,271601.01
1602.4,3,2.5,28.3,32.7836,-114.2309,Z112,414516.75
1882.9,4,1.0,46.2,40.4475,-117.3692,Z113,433806.46
692.1,5,2.5,33.0,33.7462,-114.3119,Z107,296309.47
1649.8,1,2.0,11.5,33.9704,-121.4776,Z120,374370.74
1966.2,7,2.5,4.5,38.2626,-115.9407,Z112,505303.81
1292.4,6,3.5,47.4,40.2593,-117.3763,Z124,415646.47
1850.4,2,3.0,11.7,34.3012,-121.7365,Z102,473618.87
2907.3,3,3.5,0.7,33.5848,-121.1567,Z124,748487.07
1447.8,4,4.5,25.4,33.2346,-119.3694,Z107,479346.06
1696.7,1,2.0,8.5,32.736,-116.1877,Z129,382909.32
1131.0,4,3.5,55.2,33.6066,-115.3417,Z105,394174.04
1590.6,7,2.5,4.6,41.4556,-117.8436,Z110,415258.26
1730.1,1,1.0,17.1,33.4052,-116.9234,Z109,504698.18
1597.4,3,4.5,8.8,38.1768,-121.7296,Z125,498611.28
990.2,1,4.0,35.1,41.2492,-116.7187,Z126,272892.73
1603.2,4,5.5,23.9,38.4643,-118.1477,Z107,478228.51
2231.1,4,3.5,47.0,32.8111,-122.1593,Z107,547759.81
1724.3,2,4.0,18.4,38.1659,-114.523,Z122,405149.03
1981.0,6,1.5,0.1,41.0791,-119.115,Z129,571965.51
1381.5,3,2.5,7.3,35.5643,-116.1581,Z106,404886.6
1875.0,4,3.5,120.0,35.4795,-118.9811,Z118,408396.98
1639.6,2,1.0,15.6,34.8642,-114.7042,Z122,416088.16
1024.5,5,1.5,29.0,37.3027,-123.0166,Z111,288815.09
1659.3,3,2.5,70.6,34.7605,-118.7654,Z102,396331.67
1004.2,4,2.5,0.6,39.376,-124.2359,Z110,410453.42
1183.6,3,3.5,32.3,38.6262,-122.4274,Z112,351450.65
1594.7,3,2.5,10.2,36.3073,-121.5492,Z115,407502.42
1648.6,6,3.5,9.8,39.3643,-119.5376,Z108,459336.04
905.4,1,1.0,7.6,33.4357,-115.8882,Z126,338326.61
2027.0,4,1.5,51.9,39.6205,-119.6001,Z115,519763.33
1786.0,1,1.0,14.0,38.2276,-118.6075,Z104,348930.7
1147.6,1,2.0,2.1,38.4858,-114.7974,Z126,315247.75
731.2,4,5.5,3.1,33.1143,-116.5564,Z107,241963.92
1427.5,3,1.0,4.8,38.3723,-123.9729,Z111,334682.82
1277.0,1,1.0,68.8,37.1942,-122.6471,Z102,258287.69
1556.6,2,1.0,16.7,37.1157,-124.0987,Z102,420323.27
1318.4,2,1.0,74.3,35.5576,-123.7749,Z112,341752.0
496.3,2,2.0,51.0,32.5723,-120.942,Z102,195355.39
1305.8,3,3.5,54.6,36.5151,-116.8575,Z128,319461.64
1347.2,4,2.5,10.1,36.3087,-121.9343,Z123,406430.53
1816.8,7,1.0,9.5,36.5167,-120.381,Z108,485750.83
1150.9,2,2.0,24.6,38.3139,-120.3643,Z128,364992.06
2339.3,7,1.5,16.2,35.3491,-118.3018,Z129,569291.78
544.2,1,2.0,21.3,35.0591,-115.1244,Z122,183657.81
2155.6,3,3.5,1.6,37.2289,-114.1761,Z100,528743.26
1387.8,6,2.5,106.8,38.127,-118.1516,Z105,347134.17
1929.8,2,2.0,1.8,37.8896,-119.1968,Z118,556054.74
1539.9,1,1.0,5.9,40.8756,-117.3403,Z115,454759.87
2069.8,2,1.0,34.0,39.8069,-117.4857,Z100,492396.75
1306.3,6,1.5,5.1,32.9958,-118.9986,Z109,462116.62
950.7,3,1.5,3.4,37.853,-116.762,Z129,309058.23
2210.3,2,1.0,5.0,36.4692,-119.3417,Z101,487224.34
1443.3,6,5.5,1.9,35.93,-114.0372,Z128,450915.07
1610.8,3,3.5,8.7,41.6,-123.9855,Z127,484949.15
2117.4,1,3.0,9.5,36.8396,-119.8462,Z102,562550.55
984.0,3,1.0,20.7,39.3346,-120.3312,Z106,371814.16
1797.7,4,1.5,17.3,41.6873,-116.4118,Z105,424225.81
1205.1,5,4.5,19.3,33.9345,-122.4963,Z114,367880.39
1433.9,5,1.0,28.7,33.0189,-119.9422,Z101,402500.32
1536.1,1,3.0,7.9,35.4794,-117.1716,Z127,491167.8
749.9,2,2.0,4.3,32.9222,-118.1665,Z120,195449.89
1110.6,7,2.5,63.3,33.6093,-118.7762,Z116,372412.58
2175.5,3,2.5,30.1,41.9212,-119.933,Z118,614465.25
1943.1,3,4.5,1.9,41.6217,-116.6039,Z113,531415.8
1468.7,2,1.0,97.4,39.0673,-117.7125,Z116,337910.05
1621.6,2,2.0,35.4,39.6534,-115.3155,Z118,430698.03
1352.9,2,1.0,4.9,33.8347,-116.8035,Z101,367387.45
2178.3,4,4.5,104.3,38.1547,-123.0257,Z115,576328.65
1399.8,6,2.5,13.6,33.9669,-117.9949,Z119,461951.64
1615.9,8,4.5,120.0,36.0947,-124.0323,Z120,450141.09
2073.0,3,3.5,3.3,35.7808,-120.4326,Z115,498910.5
1111.3,3,4.5,5.2,38.3326,-120.1747,Z102,342214.19
2279.4,2,1.0,32.1,33.2571,-115.5237,Z125,486497.02
734.8,2,4.0,0.7,33.4829,-122.6061,Z113,347863.17
2314.8,6,3.5,0.6,38.2944,-117.7428,Z120,559268.46
1313.7,1,1.0,47.1,38.5431,-122.4799,Z126,386884.87
1378.7,4,1.5,5.5,35.7289,-114.539,Z106,374018.44
555.0,6,5.5,75.3,33.8953,-118.9403,Z109,254100.76
1272.6,2,1.0,16.6,40.9178,-117.0638,Z128,298260.06
980.1,3,1.0,62.1,33.003,-117.7113,Z108,217271.09
1196.2,1,2.0,16.2,39.3151,-121.3118,Z107,359188.26
1431.3,5,3.5,22.7,33.8304,-115.0374,Z114,381666.75
1978.9,1,2.0,11.4,38.5551,-117.9139,Z111,442945.98
1603.8,3,3.5,32.2,38.8047,-119.1417,Z127,430168.81
1653.8,3,2.5,11.5,40.1405,-118.9522,Z105,427284.92
952.2,4,2.5,7.6,36.2527,-115.1477,Z114,297601.05
1059.6,2,3.0,2.5,32.7071,-123.8792,Z114,311391.39
2399.4,2,2.0,1.8,40.205,-120.4148,Z129,592570.8
1132.4,4,3.5,11.0,36.7186,-115.6629,Z124,373591.33
2328.1,1,3.0,40.0,40.5474,-124.1061,Z107,566364.16
1378.5,3,1.0,6.9,39.8719,-117.7886,Z111,307460.82
1501.1,3,3.5,10.7,37.2339,-120.2657,Z119,434095.11
2035.2,7,1.0,70.7,41.9943,-122.3519,Z126,559690.43
2135.9,3,2.5,30.6,36.8897,-118.0802,Z101,545279.45
1444.6,2,4.0,75.7,39.1168,-115.7739,Z108,326193.83
1305.9,2,1.0,72.6,38.8631,-119.5929,Z121,301869.09
1472.0,1,3.0,2.0,37.4216,-122.9593,Z125,310692.3
1669.0,1,1.0,93.0,38.0608,-121.2854,Z107,464519.06
1945.7,3,2.5,1.6,40.0868,-114.1958,Z107,524791.36
1502.1,2,3.0,78.0,37.9303,-123.3335,Z103,347705.19
1809.4,3,3.5,23.7,36.7764,-122.8125,Z125,450517.38
2319.2,6,4.5,22.9,38.7898,-114.1031,Z104,554069.94
1690.7,2,2.0,37.5,32.8373,-115.2379,Z116,373812.01
1655.8,3,1.5,63.4,33.5373,-117.0751,Z124,449596.43
740.5,2,6.0,28.8,33.6916,-122.9147,Z106,247284.22
300.0,3,2.5,16.6,36.5448,-121.9742,Z100,228898.76
1694.2,1,2.0,3.6,40.7819,-122.6081,Z126,425841.43
1452.6,1,2.0,46.7,38.6113,-117.875,Z109,355853.72
1242.6,1,2.0,4.1,41.7399,-120.3119,Z125,286831.47
1621.8,1,1.0,38.9,32.8794,-123.9983,Z113,395424.16
1469.8,3,4.5,22.5,39.3591,-121.4414,Z118,444829.68
2063.9,6,1.5,14.6,35.4849,-115.4631,Z108,498909.34
1543.1,5,4.5,28.5,32.7212,-116.1416,Z110,469568.14
1126.5,3,6.0,44.4,40.3463,-117.7484,Z126,366169.84
1995.1,3,3.5,85.0,34.0456,-123.6018,Z111,485032.16
1391.4,4,3.5,9.2,34.5337,-115.2307,Z100,421484.0
1763.3,2,1.0,88.2,35.7344,-118.8876,Z121,432065.84
1261.3,3,3.5,97.3,39.9894,-119.307,Z120,366240.91
1175.1,5,4.5,50.4,38.4336,-114.6923,Z129,458806.33
1542.1,6,3.5,64.0,35.0162,-124.4071,Z119,422199.08
1506.4,1,1.0,35.4,34.1006,-118.6631,Z116,399960.76
1739.9,4,2.5,1.2,33.5407,-116.1919,Z122,403559.44
1365.7,3,3.5,25.7,33.9233,-123.8313,Z100,438388.48
581.8,4,2.5,41.3,40.7474,-120.7497,Z100,323814.43
1283.6,2,2.0,85.3,41.2655,-114.2364,Z117,310856.34
1896.9,5,1.5,25.4,41.6956,-122.2762,Z108,465391.68
1351.3,1,1.0,47.4,40.43,-118.9226,Z116,234617.85
1376.8,4,1.0,36.6,40.9302,-116.6663,Z123,370061.29
1993.2,5,1.5,9.9,40.253,-120.4011,Z112,473203.63
1144.0,1,1.0,5.0,41.6015,-120.2173,Z116,251014.81
728.6,1,4.0,41.7,40.5337,-123.8357,Z110,261299.78
1419.7,4,1.0,8.0,36.889,-122.504,Z116,376096.75
1257.9,1,1.0,8.4,35.5709,-115.2536,Z108,211953.3
1016.9,4,1.0,31.0,38.05,-115.9077,Z123,258512.56
1412.3,3,1.0,46.7,38.2777,-121.3013,Z113,428031.54
1745.8,4,2.5,26.2,37.9617,-120.492,Z100,478383.88
1495.4,5,3.5,64.9,39.2139,-119.8757,Z122,368594.56
1653.5,4,5.5,7.1,39.1403,-120.8676,Z107,518063.51
2406.7,3,1.0,8.7,33.3283,-117.6339,Z101,601228.43
1328.6,5,1.0,30.4,35.2125,-124.3653,Z103,336550.42
1639.2,6,1.5,53.0,40.9537,-115.2582,Z117,355056.94
1245.4,4,1.0,23.3,38.1053,-121.3432,Z112,311983.92
1076.8,2,1.0,0.3,35.621,-115.3401,Z113,367619.25
1207.5,1,2.0,33.9,40.5794,-119.7289,Z121,395739.26
1260.6,1,1.0,50.4,34.8659,-116.3485,Z120,282670.47
1679.7,1,4.0,9.7,36.3874,-115.8293,Z110,480321.6
2674.5,2,2.0,1.7,35.1244,-121.3365,Z110,636866.37
1142.0,2,1.0,21.9,40.7778,-117.7766,Z120,270690.04
1291.7,3,1.5,1.3,39.4187,-118.1222,Z127,394729.55
1468.4,5,4.5,16.1,36.8721,-119.5019,Z129,377256.39
1697.9,4,5.5,0.5,41.3569,-119.5695,Z107,525995.51
1631.8,2,1.0,7.6,41.3107,-121.2954,Z111,403519.21
2142.0,4,2.5,14.8,39.2595,-121.243,Z128,577855.75
300.0,3,1.5,3.6,40.9739,-118.7444,Z100,152663.53
306.5,1,2.0,3.6,39.3342,-124.1612,Z125,121247.24
1252.1,2,1.0,52.6,38.468,-114.6965,Z115,297343.8
2048.7,1,1.0,1.3,36.4974,-117.6752,Z117,466136.71
717.2,3,2.5,35.0,35.098,-119.8438,Z100,282644.02
300.0,4,2.5,50.5,33.0724,-123.851,Z119,229946.55
1785.6,7,1.5,4.2,40.1083,-117.8849,Z117,470047.21
1621.8,4,2.5,6.5,33.6605,-124.3137,Z109,513757.65
954.9,2,4.0,30.8,36.3983,-117.3614,Z110,374741.5
1007.2,2,3.0,11.4,34.729,-123.7385,Z122,252410.6
1015.1,3,1.0,19.4,36.8189,-117.6109,Z115,295668.89
1555.3,3,2.5,54.2,35.4923,-120.2382,Z127,431848.71
1186.8,1,1.0,4.5,40.3821,-117.5424,Z104,311382.13
1747.0,3,2.5,29.0,41.7927,-123.0458,Z120,432431.79
300.0,3,1.0,85.6,41.4448,-123.2675,Z100,180937.6
1071.6,3,2.5,1.8,38.4125,-121.902,Z117,286177.41
937.0,3,4.5,1.9,41.8031,-120.1791,Z120,278624.44
1371.8,3,3.5,24.3,36.3069,-121.8432,Z106,484368.54
1231.0,5,3.5,96.6,37.4636,-123.6388,Z100,365996.0
1898.9,3,1.5,7.5,34.9401,-121.0872,Z122,438408.87
570.3,2,2.0,12.0,41.0308,-117.0895,Z126,208048.84
1522.7,4,3.5,3.1,34.2072,-118.3776,Z127,490148.38
1779.2,3,5.5,13.5,38.2996,-114.3851,Z101,472415.39
2428.3,1,1.0,1.4,40.0948,-119.9228,Z101,543393.01
1259.1,1,1.0,14.8,38.1563,-121.0056,Z124,318101.28
1662.2,4,1.5,24.3,33.2484,-117.2164,Z115,441101.19
598.1,3,2.5,110.7,38.3087,-120.1744,Z107,255882.42
304.0,2,2.0,51.2,39.7873,-118.0078,Z109,123798.45
1922.4,5,2.5,51.8,34.2844,-114.564,Z119,542724.88
1497.2,7,4.5,7.8,39.5011,-119.2585,Z115,405733.86
2089.3,1,1.0,2.7,40.8465,-119.2692,Z104,547307.49
813.3,4,1.5,27.7,41.8714,-116.3608,Z124,268255.93
1760.0,2,1.0,22.1,36.3956,-116.5612,Z103,518441.49
2434.4,3,1.5,21.8,32.739,-119.0796,Z125,582087.42
1709.9,2,4.0,3.5,36.4813,-123.8204,Z112,482924.57
1638.3,1,1.0,20.4,38.7722,-114.2017,Z127,492432.99
1504.3,3,1.0,4.9,40.968,-120.5381,Z107,452556.99
714.6,4,5.5,16.5,41.412,-121.1746,Z112,221117.62
2177.8,1,3.0,1.9,41.141,-114.1938,Z104,464867.08
1194.6,1,2.0,58.3,38.7506,-115.3426,Z116,294271.46
1752.2,1,2.0,0.4,38.984,-121.0327,Z114,397081.53
718.5,3,3.5,84.1,32.5226,-121.2628,Z106,298457.77
910.3,1,2.0,59.6,35.9554,-116.93,Z109,270040.44
2217.5,2,5.0,41.9,41.1151,-120.9897,Z126,596500.95
1326.3,5,3.5,120.0,39.0514,-121.86,Z126,398233.18
2226.6,3,3.5,1.7,36.9452,-114.2135,Z102,598790.88
1460.9,5,2.5,30.8,33.4904,-118.56,Z122,403143.0
579.1,3,3.5,56.8,34.84,-116.4938,Z123,269198.27
1946.0,5,1.5,4.1,37.7718,-117.0129,Z115,520846.14
1205.1,4,1.5,26.4,41.0263,-116.567,Z119,422421.43
1849.3,7,3.5,15.0,33.4102,-115.0144,Z126,629425.49
1512.6,2,2.0,17.2,33.9607,-119.2419,Z114,392855.9
728.4,4,1.5,73.1,38.7225,-116.5895,Z129,223393.26
1582.1,2,1.0,23.2,35.2944,-116.1335,Z105,430747.57
2598.1,3,1.5,2.9,34.1122,-114.563,Z109,674123.25
1746.5,2,2.0,83.0,34.1951,-117.0125,Z106,423255.38
1471.2,1,2.0,6.1,37.1798,-115.1275,Z123,477712.23
2037.7,8,1.5,66.9,38.0456,-123.5021,Z118,611145.69
1605.3,2,3.0,106.1,41.0913,-123.176,Z122,359952.99
1604.8,1,3.0,63.1,37.5333,-122.8374,Z104,372947.64
954.2,5,2.5,33.9,39.0671,-122.9795,Z106,291489.54
1616.9,3,2.5,40.8,34.2165,-123.5811,Z121,433608.69
2017.7,1,2.0,36.1,39.2779,-123.213,Z128,505785.86
1082.0,1,2.0,18.5,38.6626,-114.0429,Z120,252072.35
2212.2,3,3.5,9.6,34.5537,-121.6421,Z102,534543.84
1454.1,5,5.5,10.1,38.8591,-119.4805,Z125,466082.72
1056.1,1,2.0,39.4,34.5092,-115.873,Z101,249871.16
1998.8,1,2.0,29.5,38.139,-123.2578,Z118,468340.17
1356.6,4,1.5,26.4,38.8541,-121.1677,Z101,368013.99
1879.8,5,1.0,31.7,39.0868,-122.8275,Z129,430055.78
1354.1,5,2.5,44.7,41.138,-123.8432,Z118,410288.44
1470.1,6,1.0,41.4,41.5045,-114.4121,Z117,418983.65
1746.8,4,3.5,3.3,40.1969,-115.4872,Z100,538524.59
1645.4,1,3.0,13.5,40.8481,-115.2674,Z108,409884.14
502.2,2,2.0,9.2,32.6836,-115.3789,Z125,195555.95
939.4,3,1.0,23.2,35.9453,-122.877,Z120,161596.21
1964.7,5,3.5,1.9,32.8774,-116.2575,Z115,508755.52
1433.9,1,3.0,43.1,34.636,-116.8574,Z129,356691.15
1238.1,4,3.5,3.4,36.1264,-114.7831,Z124,413217.91
820.7,3,2.5,9.5,40.742,-122.1971,Z107,269931.68
960.1,3,2.5,45.8,37.3617,-120.1525,Z129,300465.15
489.1,7,2.5,1.6,38.6642,-121.4033,Z122,249527.27
1449.4,5,1.0,32.4,35.9467,-121.7919,Z127,436188.33
1200.8,1,2.0,77.5,38.2277,-117.65,Z121,352440.91
1016.7,3,1.0,28.8,40.2476,-122.7786,Z110,273593.36
1465.9,5,2.5,37.4,35.3618,-119.6195,Z115,370829.27
1682.0,5,2.5,47.1,41.3564,-117.7103,Z119,476165.81
2546.6,6,4.5,7.5,34.5265,-123.1318,Z125,632717.71
744.1,2,2.0,26.1,41.2334,-121.8017,Z109,255044.92
2079.7,4,2.5,11.1,32.7688,-114.3427,Z122,550178.27
1986.6,6,2.5,8.6,37.6561,-116.148,Z115,402605.69
1110.5,1,1.0,6.4,41.8591,-117.392,Z112,370649.2
1601.6,1,3.0,26.4,38.2929,-115.5123,Z106,458247.58
1271.2,1,3.0,47.5,37.7712,-124.3533,Z100,364749.9
1592.8,3,2.5,62.6,38.9835,-124.4362,Z113,403143.81
2254.6,4,1.5,16.8,35.2484,-122.8834,Z108,550327.59
1802.8,2,4.0,14.0,33.0122,-119.2998,Z113,461512.35
1754.3,2,2.0,34.9,34.8851,-118.5153,Z103,475062.41
1284.8,3,1.5,45.5,34.1743,-123.3063,Z122,322574.56
758.0,5,3.5,8.8,41.2739,-123.741,Z108,238975.39
1395.8,5,1.5,10.6,40.5965,-115.8025,Z101,381763.94
2103.3,2,2.0,22.9,35.5183,-119.6231,Z128,496744.72
736.4,5,1.5,17.6,40.4427,-114.0788,Z123,296722.22
972.5,1,1.0,36.7,34.5117,-122.0919,Z110,319680.89
1563.1,1,3.0,21.1,34.396,-117.7044,Z119,499990.59
1007.7,4,1.0,3.5,39.7916,-116.0539,Z113,325594.7
1103.7,3,1.5,5.4,35.6058,-115.3373,Z103,443988.17
1288.2,4,1.5,69.7,33.1155,-121.2837,Z102,393729.45
817.2,4,2.5,7.7,39.3399,-122.4706,Z109,313169.19
1012.9,5,3.5,1.5,41.9012,-122.126,Z119,322750.78
1851.7,1,2.0,39.4,37.8768,-117.4992,Z124,447615.4
846.3,6,3.5,34.6,35.0048,-119.0155,Z100,380011.09
701.1,3,2.5,27.5,36.0426,-118.2106,Z108,173715.79
1185.0,4,3.5,20.9,38.6622,-124.2844,Z112,305526.45
1866.0,1,1.0,104.8,39.1631,-120.3948,Z110,451404.23
1401.5,1,1.0,3.8,40.9202,-121.2434,Z109,377945.93
1267.7,3,1.5,21.4,41.1339,-115.4303,Z124,401632.13
1522.2,6,3.5,24.9,40.6821,-116.3493,Z100,520539.17
627.1,6,3.5,0.7,38.6607,-119.9895,Z112,206363.09
1747.4,2,2.0,15.9,36.7736,-117.8794,Z108,450152.37
1691.7,7,1.0,45.8,38.9534,-123.9994,Z121,454664.61
1295.3,1,1.0,19.1,38.8324,-117.8089,Z107,380761.61
2003.0,2,2.0,62.5,34.5708,-123.4793,Z112,453162.97
936.3,4,2.5,31.1,37.3218,-117.0028,Z123,352152.11
2064.0,3,2.5,43.6,34.478,-118.4747,Z129,418706.13
1577.2,7,1.0,49.0,41.0417,-121.3448,Z107,459922.28
1331.7,2,3.0,35.1,35.5709,-120.6062,Z126,451977.86
1490.1,1,3.0,41.5,40.1515,-123.554,Z123,394603.18
1446.4,1,2.0,35.7,36.0837,-121.1107,Z127,305726.62
2110.1,6,1.5,24.0,39.7555,-114.3481,Z116,490454.31
961.7,1,4.0,25.1,34.5987,-119.3951,Z100,357969.68
1118.7,1,2.0,6.3,39.7556,-119.5205,Z122,240893.49
2018.2,1,4.0,52.7,34.2056,-117.8931,Z126,498937.51
1202.2,3,1.5,11.2,37.1628,-119.4133,Z111,326882.71
1950.3,4,2.5,23.0,33.5795,-120.7672,Z128,523165.06
2349.7,2,2.0,8.6,37.515,-123.035,Z111,471683.06
1299.1,3,1.0,35.7,40.2968,-117.8817,Z124,288029.75
1840.7,4,1.5,110.9,39.6777,-116.6363,Z110,450347.61
923.2,3,2.5,48.6,32.9818,-114.8074,Z129,275310.05
1877.4,3,5.5,29.0,37.1757,-124.4684,Z125,509053.61
1599.7,2,4.0,25.1,40.5961,-123.8001,Z123,491147.63
1736.5,3,4.5,20.2,38.676,-115.0562,Z110,417438.9
1177.2,4,2.5,6.9,33.0624,-117.8729,Z128,379936.1
669.5,3,3.5,12.8,35.5935,-114.4419,Z115,217670.36
1751.6,3,1.5,15.6,37.7876,-119.9761,Z104,418622.88
468.3,2,4.0,86.8,34.1402,-120.1248,Z123,223855.77
1341.3,4,3.5,16.6,38.9782,-120.8852,Z108,423226.41
1970.6,4,2.5,26.5,38.531,-123.0004,Z122,480320.15
1595.9,2,1.0,76.7,34.4232,-120.5244,Z126,422003.66
2474.2,6,2.5,21.9,37.7288,-124.3462,Z109,673632.86
2012.6,1,4.0,8.7,40.2113,-119.1522,Z110,540070.48
1173.1,3,3.5,14.4,36.0609,-115.6043,Z128,384136.79
1513.7,3,2.5,14.1,34.8464,-121.1274,Z102,516788.06
1476.3,4,2.5,37.6,39.1616,-123.5063,Z124,532271.45
708.9,4,1.5,10.5,33.1726,-114.2755,Z120,210191.79
1029.8,6,5.5,39.3,40.4104,-123.1457,Z110,458950.43
1219.6,1,3.0,66.0,41.4629,-118.9487,Z107,335404.85
481.9,4,2.5,12.3,41.6655,-116.0036,Z126,210543.08
1523.7,2,2.0,4.4,36.6091,-121.8504,Z100,346108.89
1375.5,4,4.5,30.5,38.4204,-115.6644,Z116,381143.59
663.6,5,3.5,13.4,40.645,-118.6512,Z115,249472.64
1702.1,4,1.5,22.9,34.6225,-121.0147,Z115,443646.77
1857.9,2,2.0,30.2,32.7632,-115.4103,Z102,483073.92
1613.5,5,3.5,15.7,36.1534,-117.969,Z114,415749.59
1338.0,2,1.0,77.6,40.9015,-118.0385,Z101,316233.24
1795.7,5,1.0,15.3,37.2982,-119.2079,Z120,356732.19
1840.1,1,1.0,11.0,37.5371,-121.6153,Z110,429581.13
